Target:wordPos	utterance	word	log_prob (word|left_context)	word_ph_len	STOI_babble_snr_0	STOI_babble_snr_-5	STOI_babble_snr_5	HRS_babble_snr_5	HRS_babble_snr_0	HRS_babble_snr_-5
97:05:00	unk very good indian restaurants but this was brilliant	but	-5.44	3	0.843730714	0.775294092	0.966911146	1	0.833333333	0.666666667
97:06:00	unk very good indian restaurants but this was brilliant	this	-6.02	3	0.745428853	0.598218695	0.821968415	1	0.666666667	0.833333333
97:07:00	unk very good indian restaurants but this was brilliant	was	-3.75	3	0.727564693	0.537003996	0.760263436	1	0.5	0.833333333
97:08:00	unk very good indian restaurants but this was brilliant	brilliant	-12.6	8	0.423491807	0.396018159	0.686617131	1	0.666666667	0.833333333
98:01:00	problems with his illness but yeah i think he 's alright now	with	-2.33	3	0.729751852	0.549177518	0.809624346	1	1	0
98:02:00	problems with his illness but yeah i think he 's alright now	his	-5.97	3	0.646724273	0.590425561	0.73812473	0.666666667	1	0
98:03:00	problems with his illness but yeah i think he 's alright now	illness	-10.72	5	0.60018895	0.529212534	0.789899531	1	1	0.166666667
98:04:00	problems with his illness but yeah i think he 's alright now	but	-5.48	3	0.843730714	0.775294092	0.966911146	0.333333333	0.666666667	0.333333333
98:05:00	problems with his illness but yeah i think he 's alright now	yeah	-5.49	2	0.781205064	0.491194682	0.875546427	0.666666667	1	0.333333333
98:06:00	problems with his illness but yeah i think he 's alright now	i	-3.01	1	0.698881221	0.523162631	0.851248487	0.666666667	0.833333333	0.666666667
98:07:00	problems with his illness but yeah i think he 's alright now	think	-2.16	4	0.848501602	0.509958674	0.892166455	0.833333333	0.833333333	0.833333333
98:08:00	problems with his illness but yeah i think he 's alright now	he	-3.38	2	0.646541566	0.456382688	0.733534039	0.666666667	1	0.333333333
98:09:00	problems with his illness but yeah i think he 's alright now	's	-0.97	3	0.796203933	0.742192137	0.869276556	0.5	0.666666667	0.166666667
98:10:00	problems with his illness but yeah i think he 's alright now	alright	-11.59	5	0.697949312	0.658261101	0.869754397	1	1	0.666666667
98:11:00	problems with his illness but yeah i think he 's alright now	now	-6.07	2	0.761275283	0.543181217	0.873688795	1	1	0.833333333
99:01:00	problems with his sickness but yeah i think he 's alright now	with	-2.33	3	0.729751852	0.549177518	0.809624346	0.833333333	1	1
99:02:00	problems with his sickness but yeah i think he 's alright now	his	-5.97	3	0.646724273	0.590425561	0.73812473	0.5	0.666666667	0.666666667
99:03:00	problems with his sickness but yeah i think he 's alright now	sickness	-11.76	6	0.702931453	0.58800808	0.872085182	0.666666667	0.666666667	0.666666667
99:04:00	problems with his sickness but yeah i think he 's alright now	but	-7.36	3	0.843730714	0.775294092	0.966911146	0.5	1	1
99:05:00	problems with his sickness but yeah i think he 's alright now	yeah	-5.2	2	0.781205064	0.491194682	0.875546427	0.666666667	0.5	0.833333333
99:06:00	problems with his sickness but yeah i think he 's alright now	i	-3.65	1	0.698881221	0.523162631	0.851248487	1	0.666666667	1
99:07:00	problems with his sickness but yeah i think he 's alright now	think	-2.23	4	0.848501602	0.509958674	0.892166455	1	0.666666667	1
99:08:00	problems with his sickness but yeah i think he 's alright now	he	-3.08	2	0.646541566	0.456382688	0.733534039	0.833333333	0.5	1
99:09:00	problems with his sickness but yeah i think he 's alright now	's	-0.94	3	0.796203933	0.742192137	0.869276556	0.666666667	0.333333333	1
99:10:00	problems with his sickness but yeah i think he 's alright now	alright	-11.6	5	0.697949312	0.658261101	0.869754397	0.833333333	1	0.833333333
99:11:00	problems with his sickness but yeah i think he 's alright now	now	-6.09	2	0.761275283	0.543181217	0.873688795	1	1	1
100:01:00	reached the next oh i extremely doubt it	the	-2.29	2	0.537922917	0.199520389	0.664877878	1	0.5	1
100:02:00	reached the next oh i extremely doubt it	next	-6.04	5	0.866877235	0.707617521	0.929570128	1	0.5	1
100:03:00	reached the next oh i extremely doubt it	oh	-5.82	1	0.845093151	0.532894905	0.941946174	0	0	0
100:04:00	reached the next oh i extremely doubt it	i	-2.87	1	0.698881221	0.523162631	0.851248487	0.833333333	0.833333333	0.666666667
100:05:00	reached the next oh i extremely doubt it	extremely	-13.28	9	0.622918761	0.523068589	0.748000378	0.666666667	0.833333333	0.333333333
100:06:00	reached the next oh i extremely doubt it	doubt	-9.07	3	0.833226351	0.70744762	0.898925791	1	0.833333333	0.833333333
100:07:00	reached the next oh i extremely doubt it	it	-3.64	2	0.827461182	0.765324546	0.914102825	1	1	1
101:01:00	reached the next oh i highly doubt it	the	-2.29	2	0.537922917	0.199520389	0.664877878	0.833333333	1	0.5
101:02:00	reached the next oh i highly doubt it	next	-6.04	5	0.866877235	0.707617521	0.929570128	0.833333333	1	0.666666667
101:03:00	reached the next oh i highly doubt it	oh	-5.82	1	0.845093151	0.532894905	0.941946174	0.166666667	0	0
101:04:00	reached the next oh i highly doubt it	i	-2.87	1	0.698881221	0.523162631	0.851248487	0.833333333	1	1
101:05:00	reached the next oh i highly doubt it	highly	-12.53	4	0.749494033	0.624133905	0.867001451	0.833333333	1	1
101:06:00	reached the next oh i highly doubt it	doubt	-8.31	3	0.833226351	0.70744762	0.898925791	0.833333333	1	1
101:07:00	reached the next oh i highly doubt it	it	-3.14	2	0.827461182	0.765324546	0.914102825	0.833333333	1	1
102:01:00	riding it from london quite a lot lately and	it	-3.13	2	0.827461182	0.765324546	0.914102825	0.666666667	0.333333333	0.333333333
102:02:00	riding it from london quite a lot lately and	from	-4.98	4	0.771732727	0.64802277	0.905766294	0.833333333	0.833333333	0
102:03:00	riding it from london quite a lot lately and	london	-9.55	6	0.696326364	0.453796573	0.845850164	0.833333333	1	0.666666667
102:04:00	riding it from london quite a lot lately and	quite	-8.25	4	0.838340917	0.713905464	0.929484703	0.5	0	0.166666667
102:05:00	riding it from london quite a lot lately and	a	-0.42	1	0.761481519	0.680891232	0.928979461	0.666666667	0.5	0.166666667
102:06:00	riding it from london quite a lot lately and	lot	-4.32	3	0.785654755	0.694521078	0.852170113	0.666666667	0.5	0.166666667
102:07:00	riding it from london quite a lot lately and	lately	-8.05	5	0.731903783	0.53588492	0.830720409	0.666666667	0.666666667	0.5
102:08:00	riding it from london quite a lot lately and	and	-4.79	3	0.787526494	0.643693002	0.870525041	0	0.166666667	0.166666667
103:01:00	riding it from london quite a lot recently and	it	-3.13	2	0.827461182	0.765324546	0.914102825	0.833333333	1	0
103:02:00	riding it from london quite a lot recently and	from	-4.98	4	0.771732727	0.64802277	0.905766294	0.833333333	0.833333333	0
103:03:00	riding it from london quite a lot recently and	london	-9.55	6	0.696326364	0.453796573	0.845850164	1	1	0.666666667
103:04:00	riding it from london quite a lot recently and	quite	-8.25	4	0.838340917	0.713905464	0.929484703	0.833333333	0.833333333	0.5
103:05:00	riding it from london quite a lot recently and	a	-0.42	1	0.761481519	0.680891232	0.928979461	0.666666667	1	0.833333333
103:06:00	riding it from london quite a lot recently and	lot	-4.32	3	0.785654755	0.694521078	0.852170113	0.666666667	1	1
103:07:00	riding it from london quite a lot recently and	recently	-9.2	8	0.620090878	0.624800446	0.770340016	1	0.666666667	1
103:08:00	riding it from london quite a lot recently and	and	-4	3	0.787526494	0.643693002	0.870525041	0	0	0
104:01:00	right and now they work through the booklet	and	-5.08	3	0.787526494	0.643693002	0.870525041	0	0	0
104:02:00	right and now they work through the booklet	now	-4.38	2	0.761275283	0.543181217	0.873688795	0.333333333	0.833333333	0.666666667
104:03:00	right and now they work through the booklet	they	-3.08	2	0.769852066	0.662375908	0.90448277	0.666666667	0.666666667	0.333333333
104:04:00	right and now they work through the booklet	work	-6.72	3	0.829268597	0.636914856	0.805452379	0.833333333	0.666666667	0.333333333
104:05:00	right and now they work through the booklet	through	-6.03	3	0.630935326	0.597648922	0.820491536	0.833333333	0.5	0
104:06:00	right and now they work through the booklet	the	-1.41	2	0.537922917	0.199520389	0.664877878	0.833333333	0.666666667	0.5
104:07:00	right and now they work through the booklet	booklet	-10.84	6	0.753396736	0.585575782	0.889659878	1	0.833333333	0.166666667
105:01:00	right and now they work through the unk	and	-5.08	3	0.787526494	0.643693002	0.870525041	0.166666667	0.166666667	0
105:02:00	right and now they work through the unk	now	-4.38	2	0.761275283	0.543181217	0.873688795	0.666666667	0.5	0.333333333
105:03:00	right and now they work through the unk	they	-3.08	2	0.769852066	0.662375908	0.90448277	1	0.666666667	0.333333333
105:04:00	right and now they work through the unk	work	-6.72	3	0.829268597	0.636914856	0.805452379	0.833333333	0.166666667	0.333333333
105:05:00	right and now they work through the unk	through	-6.03	3	0.630935326	0.597648922	0.820491536	1	0.666666667	0.166666667
105:06:00	right and now they work through the unk	the	-1.41	2	0.537922917	0.199520389	0.664877878	1	0.666666667	0.5
106:01:00	right and now they work through the pamphlet	and	-5.08	3	0.787526494	0.643693002	0.870525041	0.166666667	0	0
106:02:00	right and now they work through the pamphlet	now	-4.38	2	0.761275283	0.543181217	0.873688795	0.666666667	0.333333333	0.333333333
106:03:00	right and now they work through the pamphlet	they	-3.08	2	0.769852066	0.662375908	0.90448277	0.833333333	0.666666667	0.5
106:04:00	right and now they work through the pamphlet	work	-6.72	3	0.829268597	0.636914856	0.805452379	0.833333333	0.833333333	0.333333333
106:05:00	right and now they work through the pamphlet	through	-6.03	3	0.630935326	0.597648922	0.820491536	1	0.666666667	0
106:06:00	right and now they work through the pamphlet	the	-1.41	2	0.537922917	0.199520389	0.664877878	1	0.666666667	0.166666667
106:07:00	right and now they work through the pamphlet	pamphlet	-12.1	7	0.824474562	0.626754832	0.865838613	1	0.833333333	0
107:01:00	she says to anybody she 's quite a fiery child	says	-4.85	3	0.8466829	0.791852745	0.932170072	1	1	0.833333333
107:02:00	she says to anybody she 's quite a fiery child	to	-4.41	2	0.564953928	0.45146134	0.788231969	1	1	0.833333333
107:03:00	she says to anybody she 's quite a fiery child	anybody	-6.01	7	0.776313825	0.595893488	0.867148311	0.833333333	1	0.5
107:04:00	she says to anybody she 's quite a fiery child	she	-6.28	2	0.82435915	0.667284845	0.856017545	1	1	1
107:05:00	she says to anybody she 's quite a fiery child	's	-1.18	3	0.796203933	0.742192137	0.869276556	0.5	0.5	0.333333333
107:06:00	she says to anybody she 's quite a fiery child	quite	-7.15	4	0.838340917	0.713905464	0.929484703	1	1	1
107:07:00	she says to anybody she 's quite a fiery child	a	-1.22	1	0.761481519	0.680891232	0.928979461	1	1	0.833333333
107:08:00	she says to anybody she 's quite a fiery child	fiery	-12.59	4	0.686634002	0.594214872	0.829425668	1	1	0.5
107:09:00	she says to anybody she 's quite a fiery child	child	-8.82	4	0.775279336	0.57299487	0.845239528	1	1	0.333333333
108:01:00	she says to anybody she 's quite a fiery kid	says	-4.85	3	0.8466829	0.791852745	0.932170072	1	1	0.833333333
108:02:00	she says to anybody she 's quite a fiery kid	to	-4.41	2	0.564953928	0.45146134	0.788231969	1	1	0.833333333
108:03:00	she says to anybody she 's quite a fiery kid	anybody	-6.01	7	0.776313825	0.595893488	0.867148311	0.833333333	0.833333333	0.666666667
108:04:00	she says to anybody she 's quite a fiery kid	she	-6.28	2	0.82435915	0.667284845	0.856017545	1	1	1
108:05:00	she says to anybody she 's quite a fiery kid	's	-1.18	3	0.796203933	0.742192137	0.869276556	0.5	0.666666667	0.5
108:06:00	she says to anybody she 's quite a fiery kid	quite	-7.15	4	0.838340917	0.713905464	0.929484703	1	1	0.833333333
108:07:00	she says to anybody she 's quite a fiery kid	a	-1.22	1	0.761481519	0.680891232	0.928979461	1	1	0.5
108:08:00	she says to anybody she 's quite a fiery kid	fiery	-12.59	4	0.686634002	0.594214872	0.829425668	1	1	0.333333333
108:09:00	she says to anybody she 's quite a fiery kid	kid	-7.84	3	0.741697283	0.64699377	0.837250816	1	1	0
109:01:00	she says to anybody she 's quite a fiery youngster	says	-4.85	3	0.8466829	0.791852745	0.932170072	1	0.833333333	0.833333333
109:02:00	she says to anybody she 's quite a fiery youngster	to	-4.41	2	0.564953928	0.45146134	0.788231969	1	1	1
109:03:00	she says to anybody she 's quite a fiery youngster	anybody	-6.01	7	0.776313825	0.595893488	0.867148311	1	0.666666667	0.666666667
109:04:00	she says to anybody she 's quite a fiery youngster	she	-6.28	2	0.82435915	0.667284845	0.856017545	1	1	0.833333333
109:05:00	she says to anybody she 's quite a fiery youngster	's	-1.18	3	0.796203933	0.742192137	0.869276556	0.666666667	0.666666667	0.166666667
109:06:00	she says to anybody she 's quite a fiery youngster	quite	-7.15	4	0.838340917	0.713905464	0.929484703	1	1	1
109:07:00	she says to anybody she 's quite a fiery youngster	a	-1.22	1	0.761481519	0.680891232	0.928979461	1	1	1
109:08:00	she says to anybody she 's quite a fiery youngster	fiery	-12.59	4	0.686634002	0.594214872	0.829425668	1	1	1
109:09:00	she says to anybody she 's quite a fiery youngster	youngster	-9.56	6	0.792552941	0.657460391	0.851623887	1	1	1
110:01:00	so all your business dealings should i say unk	all	-6.26	2	0.39643666	0.328195369	0.716524875	0.833333333	0.666666667	0.666666667
110:02:00	so all your business dealings should i say unk	your	-5.27	3	0.77838118	0.385199197	0.836574006	1	0.833333333	0.5
110:03:00	so all your business dealings should i say unk	business	-6.35	6	0.71693711	0.404036329	0.868815214	1	1	0.833333333
110:04:00	so all your business dealings should i say unk	dealings	-11.12	6	0.486960765	0.345671717	0.656531084	1	1	0.833333333
110:05:00	so all your business dealings should i say unk	should	-7.67	3	0.852459712	0.753422607	0.954200823	1	0.666666667	0.166666667
110:06:00	so all your business dealings should i say unk	i	-5.85	1	0.698881221	0.523162631	0.851248487	1	0.666666667	0.166666667
110:07:00	so all your business dealings should i say unk	say	-3.91	2	0.82635397	0.756810246	0.954856433	1	0.833333333	0
111:01:00	so all your business transaction should i say unk	all	-6.26	2	0.39643666	0.328195369	0.716524875	0.833333333	1	0
111:02:00	so all your business transaction should i say unk	your	-5.27	3	0.77838118	0.385199197	0.836574006	0.833333333	1	0.166666667
111:03:00	so all your business transaction should i say unk	business	-6.35	6	0.71693711	0.404036329	0.868815214	1	1	0.833333333
111:04:00	so all your business transaction should i say unk	transaction	-12.01	10	0.830398547	0.758809994	0.922251484	1	1	1
111:05:00	so all your business transaction should i say unk	should	-7.2	3	0.852459712	0.753422607	0.954200823	0.833333333	0.833333333	0.666666667
111:06:00	so all your business transaction should i say unk	i	-5.37	1	0.698881221	0.523162631	0.851248487	0.833333333	0.833333333	0.666666667
111:07:00	so all your business transaction should i say unk	say	-3.83	2	0.82635397	0.756810246	0.954856433	1	1	0.5
112:01:00	some people have a unk for bronze	people	-3.44	5	0.742457066	0.539944845	0.899177152	1	1	0.666666667
112:02:00	some people have a unk for bronze	have	-3.33	3	0.749897515	0.655628398	0.898080459	1	1	0.666666667
112:03:00	some people have a unk for bronze	a	-2.4	1	0.761481519	0.680891232	0.928979461	0.833333333	1	0.5
112:05:00	some people have a unk for bronze	for	-5.01	3	0.683631202	0.429919015	0.7482703	1	1	0
112:06:00	some people have a unk for bronze	bronze	-12.74	5	0.495575221	0.484522385	0.708488653	1	0.333333333	0
113:01:00	some people have a preference for bronze	people	-3.44	5	0.742457066	0.539944845	0.899177152	1	1	1
113:02:00	some people have a preference for bronze	have	-3.33	3	0.749897515	0.655628398	0.898080459	1	1	0.833333333
113:03:00	some people have a preference for bronze	a	-2.4	1	0.761481519	0.680891232	0.928979461	1	1	0.333333333
113:04:00	some people have a preference for bronze	preference	-9.53	8	0.757148706	0.679505396	0.858679418	1	1	0.333333333
113:05:00	some people have a preference for bronze	for	-2.56	3	0.683631202	0.429919015	0.7482703	1	1	0.5
113:06:00	some people have a preference for bronze	bronze	-13.27	5	0.495575221	0.484522385	0.708488653	0.666666667	0.666666667	0
114:01:00	that 's not embroidery that 's cloth art	's	-1.6	3	0.796203933	0.742192137	0.869276556	0.5	0.833333333	1
114:02:00	that 's not embroidery that 's cloth art	not	-3.55	3	0.83510231	0.774108485	0.955440843	1	1	1
114:03:00	that 's not embroidery that 's cloth art	embroidery	-12.99	8	0.712984275	0.582120678	0.782680694	0.833333333	1	0
114:04:00	that 's not embroidery that 's cloth art	that	-3.9	3	0.858494095	0.774072043	0.960537108	0.5	0.833333333	1
114:05:00	that 's not embroidery that 's cloth art	's	-1.97	3	0.796203933	0.742192137	0.869276556	0.5	0.833333333	1
114:06:00	that 's not embroidery that 's cloth art	cloth	-11.95	4	0.843704173	0.618157284	0.88244221	1	0.5	0
114:07:00	that 's not embroidery that 's cloth art	art	-10.42	3	0.753277805	0.514723559	0.903806049	1	0.833333333	0
115:01:00	that 's not embroidery that 's fabric art	's	-1.6	3	0.796203933	0.742192137	0.869276556	0.5	0.833333333	0.666666667
115:02:00	that 's not embroidery that 's fabric art	not	-3.55	3	0.83510231	0.774108485	0.955440843	1	1	0.666666667
115:03:00	that 's not embroidery that 's fabric art	embroidery	-12.99	8	0.712984275	0.582120678	0.782680694	0.833333333	1	0.5
115:04:00	that 's not embroidery that 's fabric art	that	-3.9	3	0.858494095	0.774072043	0.960537108	0.666666667	0.833333333	0.666666667
115:05:00	that 's not embroidery that 's fabric art	's	-1.97	3	0.796203933	0.742192137	0.869276556	0.5	0.833333333	0.666666667
115:06:00	that 's not embroidery that 's fabric art	fabric	-12.48	6	0.860960675	0.738214963	0.926924224	1	1	0
115:07:00	that 's not embroidery that 's fabric art	art	-9.46	3	0.753277805	0.514723559	0.903806049	1	0.5	0.166666667
116:01:00	that 's not embroidery that 's unk art	's	-1.6	3	0.796203933	0.742192137	0.869276556	0.833333333	0.5	0.833333333
116:02:00	that 's not embroidery that 's unk art	not	-3.55	3	0.83510231	0.774108485	0.955440843	1	1	0.833333333
116:03:00	that 's not embroidery that 's unk art	embroidery	-12.99	8	0.712984275	0.582120678	0.782680694	1	1	1
116:04:00	that 's not embroidery that 's unk art	that	-3.9	3	0.858494095	0.774072043	0.960537108	0.833333333	0.666666667	0.833333333
116:05:00	that 's not embroidery that 's unk art	's	-1.97	3	0.796203933	0.742192137	0.869276556	0.833333333	0.5	0.833333333
116:07:00	that 's not embroidery that 's unk art	art	-10.9	3	0.753277805	0.514723559	0.903806049	0.833333333	1	1
117:01:00	that 's really distressing do not unk na talk about that	's	-1.6	3	0.796203933	0.742192137	0.869276556	0.5	0.833333333	0.833333333
117:02:00	that 's really distressing do not unk na talk about that	really	-3.64	4	0.552563749	0.481660549	0.701970351	1	1	1
117:03:00	that 's really distressing do not unk na talk about that	distressing	-12.75	9	0.800495933	0.726240227	0.913837638	1	1	1
117:04:00	that 's really distressing do not unk na talk about that	do	-9.04	2	0.5614232	0.449052399	0.763007385	1	0.833333333	1
117:05:00	that 's really distressing do not unk na talk about that	not	-4.21	3	0.83510231	0.774108485	0.955440843	0.833333333	0.666666667	0.666666667
117:07:00	that 's really distressing do not unk na talk about that	na	-12.72	2	0.689923824	0.560436691	0.884782889	0.333333333	0.166666667	0
117:08:00	that 's really distressing do not unk na talk about that	talk	-8.46	3	0.766468991	0.526648643	0.79183079	1	1	1
117:09:00	that 's really distressing do not unk na talk about that	about	-0.49	4	0.858979214	0.679912279	0.876612416	1	1	1
117:10:00	that 's really distressing do not unk na talk about that	that	-2.01	3	0.858494095	0.774072043	0.960537108	1	1	1
118:01:00	that 's really sad do not unk na talk about that	's	-1.6	3	0.796203933	0.742192137	0.869276556	0.5	0.5	1
118:02:00	that 's really sad do not unk na talk about that	really	-3.64	4	0.552563749	0.481660549	0.701970351	1	1	1
118:03:00	that 's really sad do not unk na talk about that	sad	-4.15	3	0.807751233	0.743777268	0.888554584	1	1	1
118:04:00	that 's really sad do not unk na talk about that	do	-8.05	2	0.5614232	0.449052399	0.763007385	1	1	1
118:05:00	that 's really sad do not unk na talk about that	not	-4.62	3	0.83510231	0.774108485	0.955440843	0.833333333	0.833333333	0.5
118:07:00	that 's really sad do not unk na talk about that	na	-12.81	2	0.689923824	0.560436691	0.884782889	0.333333333	0	0
118:08:00	that 's really sad do not unk na talk about that	talk	-8.43	3	0.766468991	0.526648643	0.79183079	1	1	1
118:09:00	that 's really sad do not unk na talk about that	about	-0.54	4	0.858979214	0.679912279	0.876612416	1	1	1
118:10:00	that 's really sad do not unk na talk about that	that	-2.02	3	0.858494095	0.774072043	0.960537108	1	1	1
119:01:00	that 's really sorry do not unk na talk about that	's	-1.6	3	0.796203933	0.742192137	0.869276556	0.666666667	0.5	0.5
119:02:00	that 's really sorry do not unk na talk about that	really	-3.64	4	0.552563749	0.481660549	0.701970351	1	1	0.833333333
119:03:00	that 's really sorry do not unk na talk about that	sorry	-7.93	4	0.790681083	0.658614285	0.925249202	0.833333333	0.833333333	1
119:04:00	that 's really sorry do not unk na talk about that	do	-7.99	2	0.5614232	0.449052399	0.763007385	0.833333333	1	0.833333333
119:05:00	that 's really sorry do not unk na talk about that	not	-4.9	3	0.83510231	0.774108485	0.955440843	0.833333333	0.666666667	0.833333333
119:07:00	that 's really sorry do not unk na talk about that	na	-12.67	2	0.689923824	0.560436691	0.884782889	0.166666667	0.166666667	0
119:08:00	that 's really sorry do not unk na talk about that	talk	-8.24	3	0.766468991	0.526648643	0.79183079	1	1	0.666666667
119:09:00	that 's really sorry do not unk na talk about that	about	-0.51	4	0.858979214	0.679912279	0.876612416	1	1	0.833333333
119:10:00	that 's really sorry do not unk na talk about that	that	-1.98	3	0.858494095	0.774072043	0.960537108	1	1	0.833333333
120:01:00	that 's the unk in the bread	's	-1.6	3	0.796203933	0.742192137	0.869276556	0.833333333	0.5	0.5
120:02:00	that 's the unk in the bread	the	-2.57	2	0.537922917	0.199520389	0.664877878	1	1	0.666666667
120:04:00	that 's the unk in the bread	in	-4.98	2	0.698548189	0.501917747	0.730330444	1	1	0.5
120:05:00	that 's the unk in the bread	the	-1.09	2	0.537922917	0.199520389	0.664877878	1	1	0.666666667
120:06:00	that 's the unk in the bread	bread	-10.53	4	0.830192947	0.746697982	0.936354486	1	1	1
121:01:00	that 's the unk in the dough	's	-1.6	3	0.796203933	0.742192137	0.869276556	0.666666667	0.833333333	0.5
121:02:00	that 's the unk in the dough	the	-2.57	2	0.537922917	0.199520389	0.664877878	1	1	1
121:04:00	that 's the unk in the dough	in	-4.98	2	0.698548189	0.501917747	0.730330444	1	1	0.666666667
121:05:00	that 's the unk in the dough	the	-1.09	2	0.537922917	0.199520389	0.664877878	1	1	1
121:06:00	that 's the unk in the dough	dough	-10.43	2	0.749124421	0.509390242	0.866406098	1	0.833333333	0.5
122:02:00	the unk as he was going to his office	as	-5.89	2	0.755681954	0.685469397	0.872750651	1	0.666666667	0.166666667
122:03:00	the unk as he was going to his office	he	-5.53	2	0.646541566	0.456382688	0.733534039	1	0.833333333	0
122:04:00	the unk as he was going to his office	was	-2.46	3	0.727564693	0.537003996	0.760263436	1	0.833333333	0.333333333
122:05:00	the unk as he was going to his office	going	-3.33	4	0.728950568	0.622081554	0.835352551	1	1	0.666666667
122:06:00	the unk as he was going to his office	to	-0.14	2	0.564953928	0.45146134	0.788231969	1	1	0.833333333
122:07:00	the unk as he was going to his office	his	-8.75	3	0.646724273	0.590425561	0.73812473	1	1	0.5
122:08:00	the unk as he was going to his office	office	-5.57	4	0.700953223	0.62811391	0.846011662	1	1	0.666666667
123:01:00	the master as he was going to his office	master	-8.53	5	0.672844013	0.638397322	0.835000408	1	0.833333333	0.833333333
123:02:00	the master as he was going to his office	as	-9.48	2	0.755681954	0.685469397	0.872750651	1	0.833333333	0
123:03:00	the master as he was going to his office	he	-5.47	2	0.646541566	0.456382688	0.733534039	1	1	0
123:04:00	the master as he was going to his office	was	-2.4	3	0.727564693	0.537003996	0.760263436	1	1	0
123:05:00	the master as he was going to his office	going	-3.72	4	0.728950568	0.622081554	0.835352551	1	1	0.333333333
123:06:00	the master as he was going to his office	to	-0.12	2	0.564953928	0.45146134	0.788231969	1	1	0.166666667
123:07:00	the master as he was going to his office	his	-8.66	3	0.646724273	0.590425561	0.73812473	1	1	0.333333333
123:08:00	the master as he was going to his office	office	-5.53	4	0.700953223	0.62811391	0.846011662	1	1	0.5
124:01:00	the maximum penalty for unk unk manslaughter	maximum	-9.42	8	0.754315725	0.628644066	0.86329775	0.833333333	0.833333333	0.833333333
124:02:00	the maximum penalty for unk unk manslaughter	penalty	-3.31	7	0.766009391	0.637639083	0.838693464	0.833333333	0.833333333	0.333333333
124:03:00	the maximum penalty for unk unk manslaughter	for	-4.02	3	0.683631202	0.429919015	0.7482703	0.5	0.666666667	0.5
124:06:00	the maximum penalty for unk unk manslaughter	manslaughter	-12.15	8	0.675203554	0.60070256	0.796291125	1	0.833333333	0.666666667
125:01:00	the maximum punishment for unk unk manslaughter	maximum	-9.42	8	0.754315725	0.628644066	0.86329775	1	1	0.5
125:02:00	the maximum punishment for unk unk manslaughter	punishment	-9.23	9	0.822911492	0.709051364	0.898273308	0.666666667	0.666666667	0.666666667
125:03:00	the maximum punishment for unk unk manslaughter	for	-3.95	3	0.683631202	0.429919015	0.7482703	1	0.833333333	0.5
125:06:00	the maximum punishment for unk unk manslaughter	manslaughter	-12.2	8	0.675203554	0.60070256	0.796291125	0.833333333	1	0.166666667
126:01:00	the yellow page directory it is not so dominant now	yellow	-8.92	4	0.782220446	0.596204106	0.879828264	1	1	0.666666667
126:02:00	the yellow page directory it is not so dominant now	page	-8.01	3	0.738132363	0.679416943	0.860466611	1	0.833333333	0.5
126:03:00	the yellow page directory it is not so dominant now	directory	-12.37	7	0.74629038	0.625757011	0.866457893	1	1	0.333333333
126:04:00	the yellow page directory it is not so dominant now	it	-7.67	2	0.827461182	0.765324546	0.914102825	0.5	0.333333333	0.166666667
126:05:00	the yellow page directory it is not so dominant now	is	-2.49	2	0.678812749	0.555596235	0.663419503	1	1	0.166666667
126:06:00	the yellow page directory it is not so dominant now	not	-3.89	3	0.83510231	0.774108485	0.955440843	1	1	0.333333333
126:07:00	the yellow page directory it is not so dominant now	so	-4.13	2	0.827959454	0.786175267	0.945709785	1	1	0.5
126:08:00	the yellow page directory it is not so dominant now	dominant	-12.35	8	0.581584907	0.438809143	0.792756754	1	1	0.666666667
126:09:00	the yellow page directory it is not so dominant now	now	-5.3	2	0.761275283	0.543181217	0.873688795	1	1	0
127:01:00	the yellow page directory it is not so prevalent now	yellow	-8.92	4	0.782220446	0.596204106	0.879828264	1	1	0.833333333
127:02:00	the yellow page directory it is not so prevalent now	page	-8.01	3	0.738132363	0.679416943	0.860466611	1	1	0.833333333
127:03:00	the yellow page directory it is not so prevalent now	directory	-12.37	7	0.74629038	0.625757011	0.866457893	0.833333333	1	0.833333333
127:04:00	the yellow page directory it is not so prevalent now	it	-7.67	2	0.827461182	0.765324546	0.914102825	0.5	0	0
127:05:00	the yellow page directory it is not so prevalent now	is	-2.49	2	0.678812749	0.555596235	0.663419503	1	0.833333333	0.666666667
127:06:00	the yellow page directory it is not so prevalent now	not	-3.89	3	0.83510231	0.774108485	0.955440843	1	1	0.666666667
127:07:00	the yellow page directory it is not so prevalent now	so	-4.13	2	0.827959454	0.786175267	0.945709785	1	0.833333333	0.666666667
127:08:00	the yellow page directory it is not so prevalent now	prevalent	-9.42	9	0.730631519	0.584446315	0.925290746	0.833333333	0.333333333	0
127:09:00	the yellow page directory it is not so prevalent now	now	-4.68	2	0.761275283	0.543181217	0.873688795	1	1	0
128:01:00	there was a stealing in unk 's little close the other day	was	-3.06	3	0.727564693	0.537003996	0.760263436	1	1	1
128:02:00	there was a stealing in unk 's little close the other day	a	-1.17	1	0.761481519	0.680891232	0.928979461	1	1	1
128:03:00	there was a stealing in unk 's little close the other day	stealing	-11.77	6	0.656382876	0.395468633	0.697852547	1	0.833333333	0.833333333
128:04:00	there was a stealing in unk 's little close the other day	in	-4.48	2	0.698548189	0.501917747	0.730330444	1	1	0.333333333
128:06:00	there was a stealing in unk 's little close the other day	's	-5.89	3	0.796203933	0.742192137	0.869276556	0.5	0.5	0
